date,Positive,Positive (low),Positive (high),Negative,Negative (low),Negative (high),Positive (under-50s),Positive (under-50s) (low),Positive (under-50s) (high),Negative (under-50s),Negative (under-50s) (low),Negative (under-50s) (high),Positive (over-50s),Positive (over-50s) (low),Positive (over-50s) (high),Negative (over-50s),Negative (over-50s) (low),Negative (over-50s) (high),Positive (poll),Negative (poll),Positive (under-50s) (poll),Negative (under-50s) (poll),Positive (over-50s) (poll),Negative (over-50s) (poll)
2025-05-29,22.57,20.34,25.6,55.62,54.99,56.53,28.15,24.14,32.19,45.48,43.08,48.01,17.79,16.39,19.25,65.69,64.98,66.35,,,,,,
2025-05-30,22.58,20.33,25.65,55.62,54.95,56.54,28.15,24.06,32.29,45.52,43.0,48.08,17.83,16.4,19.29,65.7,65.07,66.37,20.0,56.0,23.0,48.0,16.0,66.0
2025-05-31,22.59,20.31,25.59,55.62,54.93,56.55,28.15,23.98,32.61,45.55,42.94,48.3,17.86,16.42,19.32,65.72,65.11,66.33,,,,,,
2025-06-01,22.61,20.3,25.53,55.62,54.89,56.57,28.14,23.9,32.79,45.58,42.9,48.38,17.9,16.41,19.39,65.73,65.13,66.29,,,,,,
2025-06-02,22.61,20.3,25.57,55.63,54.87,56.6,28.13,23.82,32.96,45.6,42.89,48.33,17.93,16.41,19.42,65.75,65.15,66.28,32.0,54.0,44.0,39.0,23.0,65.0
2025-06-03,22.61,20.31,25.59,55.65,54.87,56.62,28.12,23.76,33.07,45.62,42.94,48.45,17.96,16.36,19.43,65.78,65.23,66.32,,,,,,
2025-06-04,22.61,20.33,25.54,55.68,54.84,56.64,28.1,23.72,33.12,45.64,42.92,48.47,17.98,16.35,19.44,65.82,65.25,66.36,,,,,,
2025-06-05,22.6,20.31,25.52,55.71,54.81,56.66,28.08,23.68,33.16,45.65,42.83,48.56,17.99,16.35,19.45,65.87,65.27,66.38,,,,,,
2025-06-06,22.57,20.31,25.53,55.76,54.86,56.69,28.06,23.63,33.18,45.66,42.85,48.59,17.99,16.34,19.51,65.93,65.34,66.52,,,,,,
2025-06-07,22.54,20.29,25.53,55.83,54.9,56.79,28.02,23.62,33.18,45.68,42.89,48.7,17.99,16.32,19.56,66.01,65.41,66.72,,,,,,
2025-06-08,22.51,20.29,25.54,55.91,54.94,56.94,27.98,23.65,33.05,45.71,42.92,48.81,17.98,16.33,19.59,66.1,65.46,66.96,,,,,,
2025-06-09,22.46,20.28,25.37,56.0,54.99,57.05,27.92,23.65,33.13,45.75,43.04,48.75,17.95,16.32,19.52,66.22,65.52,67.28,19.0,58.0,23.0,48.0,17.0,67.0
2025-06-10,22.4,20.26,25.17,56.11,55.03,57.18,27.86,23.64,33.01,45.8,43.09,48.69,17.93,16.25,19.51,66.34,65.61,67.56,,,,,,
2025-06-11,22.34,20.23,24.95,56.23,55.06,57.36,27.79,23.64,33.01,45.86,43.16,48.73,17.89,16.22,19.44,66.48,65.62,67.78,,,,,,
2025-06-12,22.28,20.19,24.94,56.37,55.2,57.58,27.72,23.67,32.92,45.93,43.16,48.87,17.86,16.19,19.52,66.63,65.68,68.17,,,,,,
2025-06-13,22.21,20.18,24.89,56.51,55.37,57.8,27.64,23.7,32.8,46.01,43.09,49.08,17.82,16.17,19.54,66.78,65.75,68.54,,,,,,
2025-06-14,22.14,20.13,24.8,56.66,55.52,58.1,27.55,23.73,32.65,46.1,43.31,49.19,17.78,16.14,19.51,66.94,65.82,68.89,,,,,,
2025-06-15,22.06,20.1,24.73,56.81,55.58,58.39,27.46,23.75,32.49,46.21,43.47,49.24,17.74,16.12,19.44,67.1,65.87,69.19,,,,,,
2025-06-16,21.99,20.07,24.65,56.97,55.63,58.65,27.36,23.76,32.3,46.32,43.69,49.44,17.69,16.08,19.34,67.26,65.89,69.45,22.0,56.0,22.0,52.0,20.0,66.0
2025-06-17,21.91,20.05,24.54,57.14,55.67,58.82,27.26,23.75,32.09,46.45,43.82,49.57,17.65,16.02,19.28,67.42,65.92,69.67,,,,,,
2025-06-18,21.83,20.0,24.43,57.3,55.74,59.12,27.16,23.77,31.86,46.58,43.95,49.8,17.61,15.98,19.2,67.59,65.98,69.89,,,,,,
2025-06-19,21.75,19.92,24.32,57.46,55.87,59.3,27.05,23.77,31.52,46.73,44.01,49.98,17.57,15.94,19.11,67.75,66.0,70.09,,,,,,
2025-06-20,21.67,19.83,24.18,57.63,55.92,59.45,26.93,23.81,31.3,46.88,44.1,50.09,17.52,15.95,19.05,67.91,66.0,70.28,,,,,,
2025-06-21,21.59,19.74,24.04,57.79,55.98,59.59,26.81,23.83,31.06,47.04,44.29,50.18,17.48,15.88,19.1,68.06,66.0,70.47,,,,,,
2025-06-22,21.51,19.71,23.87,57.95,56.05,59.77,26.69,23.87,30.7,47.2,44.49,50.3,17.43,15.86,19.12,68.21,66.0,70.66,,,,,,
2025-06-23,21.43,19.66,23.69,58.1,56.1,60.05,26.56,23.93,30.35,47.37,44.63,50.5,17.39,15.83,19.16,68.36,66.03,70.81,,,,,,
2025-06-24,21.35,19.61,23.51,58.25,56.16,60.19,26.44,23.91,30.02,47.53,44.72,50.67,17.34,15.8,19.05,68.51,66.07,70.99,,,,,,
2025-06-25,21.26,19.6,23.4,58.4,56.21,60.42,26.31,23.9,29.77,47.7,44.8,50.82,17.29,15.78,18.91,68.65,66.12,71.21,,,,,,
2025-06-26,21.18,19.6,23.28,58.55,56.27,60.75,26.18,23.84,29.5,47.87,44.86,51.1,17.24,15.75,18.95,68.79,66.18,71.43,,,,,,
2025-06-27,21.1,19.61,23.15,58.69,56.33,61.0,26.06,23.8,29.21,48.04,44.82,51.21,17.18,15.67,18.84,68.92,66.25,71.42,21.0,56.0,25.0,47.0,17.0,66.0
2025-06-28,21.02,19.62,23.01,58.84,56.45,61.25,25.94,23.78,28.87,48.2,44.79,51.31,17.13,15.64,18.68,69.06,66.35,71.62,,,,,,
2025-06-29,20.94,19.6,22.84,58.98,56.55,61.49,25.83,23.76,28.52,48.36,45.1,51.44,17.07,15.62,18.49,69.19,66.43,71.83,,,,,,
2025-06-30,20.87,19.59,22.71,59.12,56.61,61.72,25.72,23.78,28.22,48.51,45.23,51.55,17.02,15.59,18.44,69.31,66.51,72.03,,,,,,
2025-07-01,20.8,19.58,22.59,59.25,56.74,61.9,25.63,23.79,27.77,48.65,45.35,51.64,16.96,15.59,18.43,69.43,66.59,72.08,,,,,,
2025-07-02,20.74,19.59,22.38,59.37,56.91,62.06,25.55,23.82,27.57,48.78,45.45,51.77,16.9,15.56,18.4,69.54,66.7,72.06,,,,,,
2025-07-03,20.68,19.53,22.34,59.49,57.19,62.21,25.49,23.9,27.4,48.89,45.66,51.91,16.83,15.55,18.31,69.65,66.96,72.1,,,,,,
2025-07-04,20.63,19.51,22.32,59.6,57.32,62.38,25.44,23.9,27.1,48.99,45.75,52.03,16.77,15.51,18.14,69.74,67.11,72.15,,,,,,
2025-07-05,20.59,19.44,22.23,59.7,57.44,62.48,25.41,23.83,26.92,49.07,45.84,52.03,16.7,15.43,18.06,69.83,67.27,72.17,,,,,,
2025-07-06,20.55,19.44,22.15,59.79,57.56,62.53,25.4,23.79,26.84,49.14,45.91,52.07,16.64,15.37,18.03,69.91,67.42,72.16,,,,,,
2025-07-07,20.52,19.41,22.08,59.87,57.62,62.49,25.4,23.77,26.82,49.19,45.98,52.15,16.57,15.28,18.0,69.98,67.57,72.15,18.0,61.0,27.0,40.0,14.0,75.0
2025-07-08,20.51,19.34,21.99,59.95,57.77,62.39,25.42,23.78,26.77,49.23,46.01,52.16,16.51,15.24,18.0,70.04,67.71,72.15,,,,,,
2025-07-09,20.49,19.31,22.01,60.03,57.91,62.39,25.45,23.82,26.79,49.28,46.1,52.21,16.46,15.23,17.98,70.11,67.8,72.24,,,,,,
2025-07-10,20.49,19.27,21.92,60.11,58.05,62.4,25.49,24.02,26.8,49.32,46.12,52.24,16.41,15.19,17.9,70.17,67.89,72.3,,,,,,
2025-07-11,20.5,19.23,21.91,60.19,58.19,62.42,25.53,24.09,26.82,49.37,46.13,52.28,16.36,15.19,17.85,70.24,67.98,72.38,18.0,60.0,22.0,51.0,14.0,69.0
2025-07-12,20.5,19.21,21.9,60.27,58.29,62.41,25.58,24.16,26.85,49.43,46.23,52.31,16.32,15.2,17.79,70.3,68.08,72.37,,,,,,
2025-07-13,20.51,19.22,21.9,60.36,58.4,62.46,25.63,24.31,26.87,49.5,46.29,52.5,16.29,15.18,17.67,70.37,68.2,72.38,,,,,,
2025-07-14,20.52,19.25,21.93,60.45,58.52,62.55,25.67,24.41,26.9,49.59,46.35,52.75,16.26,15.12,17.67,70.43,68.36,72.47,23.0,67.0,28.0,58.0,19.0,75.0
2025-07-15,20.53,19.27,21.93,60.54,58.71,62.62,25.7,24.43,26.93,49.69,46.43,52.94,16.23,15.09,17.66,70.5,68.52,72.55,,,,,,
2025-07-16,20.54,19.27,21.92,60.63,58.86,62.7,25.73,24.45,26.95,49.79,46.51,53.11,16.2,15.12,17.65,70.56,68.63,72.57,,,,,,
2025-07-17,20.55,19.3,21.93,60.73,59.01,62.73,25.76,24.46,26.97,49.91,46.61,53.38,16.19,15.14,17.63,70.63,68.83,72.56,,,,,,
2025-07-18,20.56,19.31,21.95,60.82,59.13,62.75,25.78,24.48,26.99,50.03,46.83,53.81,16.17,15.09,17.62,70.68,68.95,72.54,,,,,,
2025-07-19,20.58,19.34,21.93,60.91,59.29,62.87,25.79,24.49,27.01,50.17,47.03,53.93,16.16,15.08,17.61,70.74,69.03,72.54,,,,,,
2025-07-20,20.59,19.32,21.89,60.99,59.38,62.95,25.8,24.5,27.02,50.3,47.22,54.05,16.15,15.04,17.61,70.79,69.09,72.55,,,,,,
2025-07-21,20.61,19.33,21.87,61.07,59.44,63.03,25.81,24.5,27.01,50.44,47.32,54.19,16.14,15.01,17.61,70.83,69.14,72.62,,,,,,
2025-07-22,20.62,19.32,21.88,61.15,59.52,63.11,25.81,24.51,27.01,50.59,47.48,54.4,16.14,14.99,17.61,70.87,69.21,72.63,,,,,,
2025-07-23,20.64,19.3,21.9,61.22,59.61,63.18,25.81,24.51,26.99,50.73,47.68,54.61,16.14,14.98,17.62,70.9,69.31,72.61,,,,,,
2025-07-24,20.66,19.29,21.92,61.28,59.61,63.23,25.81,24.52,26.98,50.87,47.9,54.82,16.14,14.98,17.63,70.93,69.37,72.64,,,,,,
2025-07-25,20.68,19.31,21.94,61.34,59.61,63.25,25.8,24.52,26.96,51.02,48.02,54.97,16.15,14.98,17.65,70.95,69.44,72.66,22.0,57.0,27.0,48.0,17.0,68.0
2025-07-26,20.7,19.34,21.95,61.39,59.62,63.25,25.79,24.53,26.97,51.16,48.13,55.06,16.15,14.99,17.66,70.96,69.48,72.66,,,,,,
2025-07-27,20.72,19.36,22.11,61.44,59.63,63.34,25.79,24.54,26.92,51.3,48.26,55.19,16.16,15.0,17.67,70.97,69.53,72.67,,,,,,
2025-07-28,20.74,19.36,22.1,61.48,59.7,63.33,25.78,24.58,26.92,51.43,48.35,55.4,16.17,14.99,17.64,70.98,69.55,72.71,,,,,,
2025-07-29,20.76,19.38,22.1,61.51,59.74,63.36,25.77,24.63,26.91,51.56,48.44,55.59,16.17,14.99,17.7,70.98,69.55,72.72,,,,,,
2025-07-30,20.78,19.39,22.09,61.54,59.73,63.54,25.76,24.67,26.87,51.68,48.55,55.85,16.18,14.94,17.77,70.97,69.55,72.75,,,,,,
2025-07-31,20.8,19.41,22.08,61.56,59.7,63.59,25.75,24.71,26.85,51.8,48.66,56.0,16.18,14.88,17.84,70.96,69.53,72.73,,,,,,
2025-08-01,20.82,19.45,22.07,61.57,59.74,63.61,25.74,24.72,26.86,51.91,48.78,56.13,16.18,14.87,17.89,70.94,69.5,72.71,,,,,,
2025-08-02,20.83,19.49,22.06,61.58,59.78,63.59,25.73,24.72,26.87,52.01,48.98,56.23,16.18,14.89,17.89,70.92,69.5,72.66,,,,,,
2025-08-03,20.85,19.49,22.04,61.58,59.73,63.55,25.72,24.71,26.88,52.1,49.23,56.31,16.18,14.91,17.87,70.89,69.51,72.62,21.0,61.0,26.5,50.0,16.5,69.5
2025-08-04,20.86,19.49,22.02,61.57,59.71,63.57,25.71,24.71,26.84,52.18,49.48,56.37,16.17,14.9,17.85,70.85,69.45,72.52,,,,,,
2025-08-05,20.87,19.5,22.02,61.56,59.66,63.62,25.7,24.79,26.81,52.26,49.63,56.39,16.16,14.88,17.81,70.82,69.45,72.54,,,,,,
2025-08-06,20.88,19.47,22.03,61.55,59.63,63.65,25.68,24.82,26.77,52.33,49.83,56.42,16.15,14.87,17.84,70.79,69.39,72.49,,,,,,
2025-08-07,20.88,19.5,22.08,61.55,59.66,63.62,25.67,24.84,26.72,52.41,49.88,56.42,16.14,14.87,17.81,70.76,69.33,72.48,,,,,,
2025-08-08,20.88,19.56,22.1,61.55,59.73,63.63,25.65,24.83,26.69,52.48,49.87,56.42,16.13,14.87,17.78,70.74,69.31,72.45,19.0,60.0,24.0,50.0,13.0,71.0
2025-08-09,20.88,19.57,22.09,61.56,59.72,63.75,25.63,24.84,26.69,52.55,49.98,56.53,16.11,14.85,17.8,70.72,69.27,72.47,,,,,,
2025-08-10,20.87,19.59,22.07,61.58,59.72,63.79,25.6,24.83,26.66,52.62,50.03,56.73,16.09,14.84,17.85,70.72,69.22,72.42,,,,,,
2025-08-11,20.86,19.55,22.05,61.61,59.74,63.77,25.58,24.81,26.62,52.68,50.1,56.85,16.08,14.85,17.9,70.72,69.19,72.35,,,,,,
2025-08-12,20.84,19.57,22.04,61.64,59.8,63.86,25.55,24.79,26.58,52.75,50.11,56.94,16.06,14.81,17.93,70.73,69.2,72.3,,,,,,
2025-08-13,20.82,19.51,22.01,61.69,59.82,63.96,25.51,24.76,26.54,52.82,50.14,57.02,16.03,14.72,17.93,70.75,69.34,72.31,,,,,,
2025-08-14,20.79,19.5,21.98,61.74,59.87,64.08,25.48,24.75,26.49,52.88,50.17,57.11,16.01,14.64,17.9,70.78,69.4,72.37,,,,,,
2025-08-15,20.77,19.47,21.97,61.79,59.86,64.19,25.44,24.74,26.43,52.96,50.15,57.2,15.99,14.55,17.95,70.81,69.39,72.5,24.0,68.0,26.0,65.0,20.0,75.0
2025-08-16,20.73,19.43,21.91,61.86,59.88,64.27,25.39,24.7,26.37,53.03,50.11,57.28,15.96,14.47,17.98,70.85,69.4,72.62,,,,,,
2025-08-17,20.7,19.42,21.91,61.93,59.86,64.34,25.35,24.67,26.3,53.12,50.06,57.36,15.94,14.46,17.94,70.89,69.38,72.74,,,,,,
2025-08-18,20.66,19.39,21.91,62.0,59.85,64.39,25.3,24.63,26.24,53.21,50.07,57.45,15.91,14.47,17.9,70.93,69.36,72.84,,,,,,
2025-08-19,20.63,19.38,21.91,62.06,59.84,64.42,25.26,24.62,26.17,53.29,49.99,57.51,15.89,14.42,17.87,70.97,69.4,72.93,,,,,,
2025-08-20,20.6,19.38,21.91,62.13,59.82,64.44,25.23,24.6,26.09,53.37,49.98,57.56,15.87,14.38,17.89,71.0,69.42,73.03,,,,,,
2025-08-21,20.58,19.38,21.92,62.18,59.79,64.53,25.2,24.63,26.04,53.43,49.93,57.71,15.85,14.34,17.92,71.03,69.38,73.05,,,,,,
2025-08-22,20.57,19.39,21.93,62.23,59.76,64.46,25.18,24.61,26.0,53.49,49.95,57.78,15.84,14.32,17.9,71.06,69.36,73.09,19.0,60.0,24.0,51.0,14.0,69.0
2025-08-23,20.56,19.4,21.95,62.27,59.73,64.46,25.17,24.62,26.06,53.53,49.91,57.8,15.83,14.34,17.85,71.08,69.34,73.13,,,,,,
2025-08-24,20.56,19.41,22.03,62.3,59.69,64.41,25.17,24.6,26.2,53.57,49.93,57.73,15.83,14.34,17.84,71.09,69.29,73.14,,,,,,
2025-08-25,20.56,19.47,22.14,62.33,59.67,64.48,25.17,24.6,26.11,53.59,49.89,57.71,15.83,14.37,17.87,71.1,69.25,73.16,,,,,,
2025-08-26,20.57,19.56,22.13,62.34,59.59,64.62,25.18,24.58,26.3,53.61,49.81,57.75,15.84,14.35,17.89,71.1,69.22,73.17,,,,,,
2025-08-27,20.59,19.6,22.07,62.35,59.46,64.75,25.2,24.55,26.45,53.62,49.76,57.79,15.85,14.34,17.91,71.09,69.02,73.14,,,,,,
2025-08-28,20.61,19.65,22.09,62.35,59.43,64.93,25.22,24.53,26.52,53.62,49.68,57.87,15.87,14.37,17.93,71.08,68.98,73.09,,,,,,
2025-08-29,20.63,19.65,22.15,62.35,59.38,65.06,25.24,24.5,26.75,53.61,49.54,57.93,15.89,14.43,17.93,71.06,68.92,73.07,,,,,,
2025-08-30,20.65,19.61,22.19,62.34,59.31,65.01,25.27,24.44,26.96,53.61,49.44,57.99,15.91,14.43,17.88,71.04,68.82,73.1,,,,,,
2025-08-31,20.68,19.66,22.19,62.33,59.2,65.1,25.29,24.38,27.09,53.59,49.38,58.09,15.94,14.37,17.96,71.02,68.71,73.11,,,,,,
2025-09-01,20.71,19.67,22.23,62.32,59.16,65.16,25.32,24.29,27.17,53.58,49.34,58.13,15.96,14.41,18.05,70.99,68.6,73.12,,,,,,
2025-09-02,20.73,19.64,22.29,62.3,59.15,65.16,25.35,24.19,27.32,53.56,49.31,58.03,15.98,14.44,18.16,70.96,68.54,73.25,,,,,,
2025-09-03,20.76,19.62,22.33,62.28,59.11,65.13,25.37,24.13,27.51,53.53,49.28,58.27,16.01,14.45,18.25,70.93,68.56,73.35,,,,,,
2025-09-04,20.78,19.6,22.35,62.26,59.01,65.09,25.4,24.08,27.61,53.51,49.1,58.32,16.03,14.47,18.27,70.9,68.55,73.34,,,,,,
2025-09-05,20.8,19.59,22.36,62.24,59.01,65.08,25.42,24.04,27.67,53.49,49.02,58.27,16.05,14.49,18.24,70.86,68.49,73.32,19.0,59.0,25.0,50.0,13.0,70.0
2025-09-06,20.82,19.56,22.37,62.22,59.04,65.19,25.44,24.02,27.7,53.46,48.94,58.26,16.06,14.52,18.21,70.83,68.51,73.34,,,,,,
2025-09-07,20.83,19.57,22.34,62.2,59.06,65.26,25.46,23.95,27.72,53.43,48.84,58.32,16.08,14.51,18.23,70.81,68.49,73.37,,,,,,
2025-09-08,20.84,19.56,22.32,62.19,59.03,65.32,25.47,23.92,27.74,53.4,48.69,58.46,16.09,14.49,18.28,70.78,68.38,73.39,,,,,,
2025-09-09,20.85,19.59,22.37,62.18,59.01,65.35,25.48,23.89,27.75,53.38,48.57,58.56,16.1,14.5,18.3,70.75,68.26,73.4,,,,,,
2025-09-10,20.86,19.59,22.42,62.17,59.02,65.38,25.49,23.86,27.75,53.35,48.56,58.62,16.11,14.5,18.28,70.73,68.22,73.4,,,,,,
2025-09-11,20.86,19.59,22.45,62.16,59.0,65.37,25.5,23.84,27.75,53.33,48.62,58.65,16.11,14.52,18.29,70.72,68.25,73.32,21.0,71.0,24.0,61.0,19.0,76.0
2025-09-12,20.86,19.57,22.46,62.16,58.98,65.34,25.5,23.82,27.74,53.32,48.69,58.67,16.12,14.5,18.3,70.71,68.31,73.25,,,,,,
2025-09-13,20.86,19.55,22.46,62.16,59.03,65.31,25.5,23.81,27.66,53.31,48.72,58.69,16.12,14.45,18.32,70.7,68.37,73.17,,,,,,
2025-09-14,20.85,19.54,22.44,62.17,59.07,65.36,25.49,23.81,27.66,53.31,48.73,58.65,16.12,14.41,18.33,70.7,68.44,73.11,,,,,,
2025-09-15,20.85,19.53,22.4,62.19,59.07,65.37,25.48,23.79,27.64,53.32,48.75,58.63,16.12,14.39,18.29,70.7,68.43,73.11,,,,,,
2025-09-16,20.84,19.52,22.36,62.2,59.07,65.31,25.47,23.76,27.6,53.33,48.78,58.61,16.12,14.37,18.27,70.71,68.4,73.1,,,,,,
2025-09-17,20.83,19.52,22.33,62.23,59.07,65.28,25.45,23.74,27.54,53.36,48.82,58.55,16.12,14.37,18.18,70.72,68.34,73.1,,,,,,
2025-09-18,20.82,19.52,22.36,62.25,59.07,65.34,25.43,23.73,27.48,53.39,48.89,58.49,16.12,14.37,18.12,70.73,68.3,73.1,,,,,,
2025-09-19,20.82,19.52,22.37,62.28,59.12,65.41,25.41,23.72,27.52,53.43,48.95,58.44,16.12,14.38,18.09,70.75,68.28,73.11,18.0,60.0,23.0,53.0,13.0,69.0
2025-09-20,20.81,19.52,22.4,62.31,59.21,65.42,25.38,23.72,27.55,53.48,49.02,58.4,16.13,14.4,18.12,70.77,68.29,73.13,,,,,,
2025-09-21,20.8,19.53,22.4,62.34,59.24,65.43,25.36,23.72,27.55,53.53,49.1,58.34,16.13,14.42,18.11,70.79,68.32,73.12,,,,,,
2025-09-22,20.79,19.54,22.38,62.37,59.25,65.42,25.33,23.69,27.52,53.58,49.18,58.25,16.13,14.44,18.11,70.81,68.37,73.06,,,,,,
2025-09-23,20.78,19.54,22.37,62.4,59.29,65.4,25.3,23.69,27.49,53.64,49.28,58.28,16.13,14.51,18.06,70.83,68.41,73.05,,,,,,
2025-09-24,20.77,19.54,22.35,62.43,59.33,65.38,25.27,23.68,27.38,53.69,49.36,58.3,16.13,14.55,18.01,70.84,68.45,73.03,,,,,,
2025-09-25,20.75,19.54,22.33,62.45,59.38,65.37,25.23,23.65,27.28,53.74,49.45,58.31,16.13,14.55,17.95,70.86,68.51,73.0,27.0,51.0,35.0,36.0,20.0,62.0
2025-09-26,20.74,19.56,22.31,62.47,59.43,65.35,25.2,23.62,27.27,53.78,49.53,58.32,16.13,14.57,17.9,70.87,68.57,72.98,20.0,61.0,26.0,50.0,13.0,72.0
2025-09-27,20.73,19.57,22.29,62.5,59.51,65.33,25.17,23.58,27.24,53.83,49.61,58.3,16.13,14.61,17.85,70.89,68.6,72.95,,,,,,
2025-09-28,20.71,19.58,22.27,62.52,59.59,65.31,25.13,23.54,27.24,53.87,49.67,58.23,16.12,14.65,17.81,70.92,68.63,72.92,,,,,,
2025-09-29,20.69,19.58,22.23,62.55,59.73,65.35,25.1,23.51,27.24,53.91,49.71,58.17,16.11,14.68,17.77,70.94,68.67,72.91,23.0,70.0,23.0,66.0,22.0,75.0
2025-09-30,20.67,19.57,22.23,62.58,59.8,65.33,25.06,23.45,27.22,53.95,49.77,58.16,16.1,14.7,17.72,70.98,68.72,72.91,,,,,,
2025-10-01,20.64,19.57,22.22,62.62,59.98,65.48,25.02,23.42,27.1,53.99,49.85,58.16,16.09,14.73,17.66,71.01,68.77,72.91,,,,,,
2025-10-02,20.62,19.52,22.13,62.65,60.04,65.55,24.97,23.4,26.97,54.03,49.93,58.17,16.08,14.76,17.61,71.06,68.74,72.98,,,,,,
2025-10-03,20.58,19.5,22.08,62.7,60.18,65.65,24.93,23.36,26.9,54.07,50.01,58.29,16.06,14.76,17.55,71.11,68.75,72.97,19.0,63.0,24.0,56.0,14.0,70.0
2025-10-04,20.55,19.48,22.02,62.74,60.23,65.64,24.88,23.34,26.86,54.12,50.09,58.27,16.03,14.72,17.48,71.17,68.79,73.01,,,,,,
2025-10-05,20.51,19.44,21.97,62.79,60.25,65.63,24.83,23.27,26.85,54.16,50.17,58.25,16.01,14.68,17.41,71.23,68.84,73.1,,,,,,
2025-10-06,20.46,19.4,21.93,62.84,60.33,65.61,24.78,23.24,26.86,54.21,50.25,58.22,15.97,14.65,17.45,71.3,68.96,73.2,,,,,,
2025-10-07,20.41,19.33,21.91,62.9,60.38,65.69,24.72,23.18,26.86,54.26,50.33,58.2,15.93,14.6,17.43,71.37,69.09,73.36,20.0,63.0,24.0,55.0,15.0,72.0
2025-10-08,20.35,19.29,21.87,62.96,60.45,65.87,24.66,23.12,26.84,54.31,50.43,58.14,15.89,14.59,17.44,71.45,69.22,73.53,,,,,,
2025-10-09,20.29,19.18,21.76,63.02,60.52,66.05,24.6,23.06,26.82,54.37,50.54,58.05,15.84,14.58,17.34,71.53,69.34,73.64,,,,,,
2025-10-10,20.22,19.06,21.69,63.08,60.6,66.07,24.54,23.01,26.68,54.42,50.66,57.97,15.79,14.54,17.33,71.62,69.41,73.71,,,,,,
2025-10-11,20.14,18.99,21.65,63.15,60.69,66.09,24.47,22.96,26.56,54.48,50.79,57.87,15.74,14.53,17.34,71.71,69.49,73.73,,,,,,
2025-10-12,20.06,18.92,21.61,63.22,60.77,66.04,24.4,22.93,26.53,54.54,50.84,57.77,15.68,14.52,17.36,71.8,69.62,73.79,,,,,,
2025-10-13,19.97,18.86,21.56,63.3,60.68,66.01,24.33,22.91,26.42,54.6,51.0,57.66,15.63,14.46,17.28,71.9,69.77,73.93,,,,,,
2025-10-14,19.88,18.74,21.5,63.38,60.78,66.0,24.25,22.88,26.26,54.67,51.2,57.56,15.57,14.4,17.16,72.0,69.89,73.97,,,,,,
2025-10-15,19.78,18.68,21.42,63.46,61.02,66.07,24.18,22.85,26.08,54.74,51.41,57.52,15.5,14.35,17.04,72.1,70.05,74.02,20.0,64.0,24.0,56.0,16.0,72.0
2025-10-16,19.68,18.59,21.29,63.54,61.21,66.14,24.09,22.81,25.91,54.82,51.61,57.45,15.44,14.3,16.9,72.2,70.19,74.14,,,,,,
2025-10-17,19.57,18.47,21.21,63.64,61.35,66.23,24.0,22.78,25.79,54.9,51.81,57.39,15.38,14.24,16.87,72.31,70.27,74.26,,,,,,
2025-10-18,19.46,18.32,21.06,63.73,61.49,66.32,23.91,22.74,25.69,54.99,52.04,57.33,15.32,14.19,16.87,72.42,70.37,74.38,,,,,,
2025-10-19,19.35,18.22,20.95,63.82,61.65,66.42,23.81,22.7,25.53,55.07,52.36,57.26,15.25,14.14,16.86,72.53,70.57,74.47,20.0,64.0,24.0,56.0,16.0,72.0
2025-10-20,19.23,18.11,20.84,63.92,61.76,66.52,23.71,22.67,25.33,55.16,52.62,57.27,15.19,14.1,16.73,72.64,70.69,74.59,,,,,,
2025-10-21,19.11,17.97,20.73,64.01,61.86,66.6,23.61,22.64,25.13,55.25,52.88,57.3,15.12,14.02,16.58,72.75,70.76,74.66,,,,,,
2025-10-22,18.98,17.81,20.56,64.1,61.98,66.68,23.5,22.58,24.87,55.33,53.23,57.28,15.05,13.94,16.45,72.86,70.87,74.75,,,,,,
2025-10-23,18.86,17.69,20.46,64.18,62.12,66.71,23.39,22.5,24.69,55.41,53.51,57.13,14.98,13.88,16.39,72.96,71.01,74.9,,,,,,
2025-10-24,18.73,17.52,20.31,64.26,62.32,66.78,23.28,22.41,24.45,55.48,53.78,57.05,14.9,13.79,16.32,73.05,71.19,74.96,18.0,62.0,21.0,55.0,14.0,71.0
2025-10-25,18.6,17.39,20.06,64.32,62.46,66.83,23.17,22.37,24.22,55.54,54.01,56.99,14.82,13.76,16.24,73.14,71.37,75.03,,,,,,
2025-10-26,18.47,17.27,19.91,64.38,62.55,66.87,23.06,22.27,24.03,55.58,54.15,56.96,14.74,13.71,16.04,73.23,71.48,75.15,,,,,,
2025-10-27,18.34,17.1,19.71,64.42,62.65,66.98,22.97,22.22,23.87,55.6,54.32,56.92,14.65,13.57,15.94,73.3,71.59,75.24,,,,,,
2025-10-28,18.22,16.99,19.42,64.45,62.7,67.07,22.88,22.15,23.76,55.6,54.39,56.91,14.55,13.42,15.8,73.37,71.66,75.34,,,,,,
2025-10-29,18.1,16.84,19.24,64.47,62.71,67.08,22.81,22.08,23.68,55.59,54.47,56.84,14.45,13.29,15.64,73.43,71.7,75.38,,,,,,
2025-10-30,17.99,16.79,19.19,64.48,62.76,67.07,22.75,21.98,23.65,55.55,54.45,56.78,14.35,13.2,15.44,73.49,71.81,75.43,,,,,,
2025-10-31,17.89,16.69,19.04,64.48,62.73,67.02,22.71,21.94,23.68,55.5,54.44,56.71,14.24,13.11,15.31,73.54,71.85,75.46,,,,,,
