date,Positive,Positive (low),Positive (high),Negative,Negative (low),Negative (high),Positive (under-50s),Positive (under-50s) (low),Positive (under-50s) (high),Negative (under-50s),Negative (under-50s) (low),Negative (under-50s) (high),Positive (over-50s),Positive (over-50s) (low),Positive (over-50s) (high),Negative (over-50s),Negative (over-50s) (low),Negative (over-50s) (high),Positive (poll),Negative (poll),Positive (under-50s) (poll),Negative (under-50s) (poll),Positive (over-50s) (poll),Negative (over-50s) (poll)
2025-10-14,19.28,18.34,20.19,64.42,62.86,66.32,23.35,22.52,24.04,56.25,54.44,58.25,15.19,13.94,16.65,72.84,71.39,74.68,,,,,,
2025-10-15,19.21,18.22,20.12,64.45,62.87,66.38,23.31,22.49,24.0,56.24,54.46,58.17,15.15,13.94,16.6,72.9,71.42,74.81,20.0,64.0,24.0,56.0,16.0,72.0
2025-10-16,19.13,18.16,20.07,64.48,62.85,66.5,23.28,22.47,23.97,56.22,54.51,58.12,15.1,13.92,16.54,72.97,71.46,74.97,,,,,,
2025-10-17,19.06,18.08,20.02,64.51,62.83,66.59,23.24,22.45,23.95,56.21,54.6,58.07,15.06,13.9,16.44,73.03,71.51,75.12,,,,,,
2025-10-18,18.98,18.02,19.96,64.54,62.86,66.65,23.2,22.42,23.92,56.2,54.61,57.99,15.02,13.88,16.41,73.09,71.52,75.22,,,,,,
2025-10-19,18.9,17.95,19.84,64.57,62.93,66.68,23.16,22.39,23.9,56.18,54.67,57.94,14.97,13.83,16.36,73.14,71.53,75.31,20.0,64.0,24.0,56.0,16.0,72.0
2025-10-20,18.82,17.84,19.75,64.6,62.92,66.73,23.12,22.36,23.87,56.17,54.71,57.87,14.93,13.76,16.26,73.2,71.57,75.42,,,,,,
2025-10-21,18.74,17.71,19.68,64.62,62.99,66.73,23.07,22.32,23.84,56.15,54.73,57.78,14.89,13.74,16.19,73.25,71.61,75.5,,,,,,
2025-10-22,18.66,17.6,19.61,64.64,63.07,66.76,23.03,22.29,23.82,56.12,54.77,57.66,14.85,13.74,16.15,73.3,71.65,75.56,,,,,,
2025-10-23,18.57,17.49,19.56,64.65,63.09,66.81,22.98,22.26,23.79,56.09,54.78,57.57,14.8,13.73,16.06,73.34,71.69,75.63,,,,,,
2025-10-24,18.48,17.4,19.51,64.65,63.09,66.88,22.93,22.21,23.77,56.06,54.76,57.47,14.75,13.67,15.95,73.38,71.72,75.66,18.0,62.0,21.0,55.0,14.0,71.0
2025-10-25,18.39,17.31,19.39,64.65,63.07,66.87,22.88,22.15,23.71,56.01,54.69,57.4,14.7,13.58,15.84,73.41,71.75,75.71,,,,,,
2025-10-26,18.3,17.26,19.34,64.64,63.02,66.88,22.83,22.11,23.68,55.96,54.64,57.3,14.63,13.48,15.72,73.44,71.78,75.75,,,,,,
2025-10-27,18.21,17.19,19.3,64.62,63.02,66.88,22.79,22.05,23.66,55.89,54.65,57.21,14.57,13.41,15.61,73.47,71.81,75.8,,,,,,
2025-10-28,18.12,17.1,19.25,64.6,63.0,66.87,22.75,21.96,23.66,55.82,54.65,57.18,14.49,13.34,15.52,73.49,71.83,75.85,,,,,,
2025-10-29,18.04,16.95,19.2,64.57,62.94,66.86,22.72,21.92,23.63,55.73,54.64,57.13,14.41,13.24,15.42,73.52,71.85,75.92,,,,,,
2025-10-30,17.95,16.84,19.13,64.54,62.89,66.84,22.7,21.95,23.61,55.65,54.51,57.06,14.32,13.1,15.29,73.54,71.89,75.95,,,,,,
2025-10-31,17.87,16.77,19.08,64.51,62.83,66.83,22.68,21.91,23.61,55.55,54.43,56.98,14.23,13.0,15.16,73.57,71.89,75.98,,,,,,
2025-11-01,17.79,16.75,19.03,64.48,62.78,66.83,22.67,21.89,23.64,55.46,54.24,56.91,14.13,12.89,15.08,73.6,71.94,75.98,,,,,,
2025-11-02,17.71,16.73,18.97,64.45,62.72,66.81,22.66,21.87,23.7,55.36,54.07,56.82,14.03,12.81,15.04,73.63,71.96,76.03,17.0,73.0,21.0,60.0,15.0,82.0
2025-11-03,17.64,16.71,18.9,64.43,62.67,66.82,22.66,21.82,23.76,55.26,53.97,56.74,13.93,12.75,15.0,73.66,71.96,76.12,,,,,,
2025-11-04,17.58,16.65,18.8,64.4,62.62,66.78,22.67,21.79,23.82,55.16,53.77,56.62,13.83,12.57,14.94,73.69,71.99,76.12,,,,,,
2025-11-05,17.52,16.61,18.69,64.38,62.57,66.8,22.68,21.79,23.88,55.06,53.62,56.57,13.73,12.36,14.87,73.73,72.02,76.13,,,,,,
2025-11-06,17.47,16.6,18.58,64.36,62.57,66.82,22.7,21.75,23.94,54.97,53.47,56.55,13.63,12.25,14.77,73.76,72.1,76.12,,,,,,
2025-11-07,17.42,16.59,18.5,64.34,62.55,66.79,22.72,21.75,24.02,54.87,53.4,56.51,13.53,12.17,14.71,73.79,72.19,76.12,17.0,62.0,23.0,52.0,10.0,74.0
2025-11-08,17.37,16.58,18.42,64.32,62.55,66.81,22.74,21.75,24.08,54.78,53.32,56.48,13.44,11.99,14.65,73.82,72.24,76.12,,,,,,
2025-11-09,17.33,16.54,18.3,64.3,62.54,66.82,22.76,21.72,24.17,54.69,53.18,56.39,13.34,11.92,14.58,73.84,72.25,76.11,,,,,,
2025-11-10,17.29,16.51,18.24,64.28,62.5,66.8,22.78,21.71,24.27,54.6,53.0,56.27,13.24,11.88,14.52,73.86,72.27,76.12,,,,,,
2025-11-11,17.25,16.46,18.16,64.25,62.46,66.76,22.81,21.72,24.35,54.51,52.87,56.23,13.15,11.79,14.47,73.88,72.27,76.1,,,,,,
2025-11-12,17.22,16.41,18.09,64.22,62.45,66.7,22.84,21.75,24.44,54.41,52.73,56.21,13.06,11.64,14.42,73.89,72.28,76.09,14.0,65.0,23.0,56.0,15.0,73.0
2025-11-13,17.19,16.38,18.02,64.19,62.43,66.63,22.87,21.76,24.53,54.33,52.6,56.12,12.97,11.53,14.36,73.9,72.29,76.07,,,,,,
2025-11-14,17.16,16.36,17.96,64.16,62.43,66.54,22.89,21.78,24.58,54.24,52.46,56.09,12.89,11.42,14.28,73.9,72.32,76.03,,,,,,
2025-11-15,17.13,16.35,17.89,64.12,62.43,66.47,22.92,21.8,24.66,54.15,52.37,56.01,12.81,11.32,14.22,73.9,72.33,75.99,,,,,,
2025-11-16,17.11,16.35,17.82,64.09,62.39,66.38,22.95,21.82,24.68,54.07,52.27,55.93,12.74,11.23,14.18,73.9,72.3,75.91,,,,,,
2025-11-17,17.09,16.37,17.79,64.05,62.34,66.28,22.98,21.82,24.7,53.98,52.21,55.85,12.66,11.08,14.14,73.9,72.33,75.82,,,,,,
2025-11-18,17.07,16.35,17.77,64.01,62.29,66.2,23.0,21.82,24.72,53.9,52.12,55.76,12.6,10.98,14.11,73.89,72.34,75.77,,,,,,
2025-11-19,17.06,16.37,17.74,63.97,62.25,66.11,23.03,21.84,24.82,53.83,52.02,55.67,12.54,10.93,14.04,73.88,72.34,75.69,,,,,,
2025-11-20,17.05,16.37,17.73,63.92,62.22,66.08,23.06,21.86,24.91,53.75,51.9,55.57,12.48,10.88,13.97,73.87,72.34,75.65,,,,,,
2025-11-21,17.04,16.37,17.73,63.88,62.21,66.04,23.08,21.88,24.85,53.68,51.82,55.47,12.43,10.85,13.91,73.85,72.4,75.62,17.0,62.0,20.0,54.0,14.0,72.0
2025-11-22,17.04,16.32,17.72,63.83,62.21,65.94,23.1,21.9,24.89,53.62,51.75,55.36,12.39,10.82,13.85,73.83,72.45,75.56,,,,,,
2025-11-23,17.04,16.34,17.7,63.77,62.22,65.82,23.12,21.91,24.93,53.55,51.78,55.24,12.35,10.73,13.81,73.8,72.45,75.49,,,,,,
2025-11-24,17.05,16.33,17.69,63.72,62.23,65.69,23.15,21.94,24.97,53.49,51.84,55.19,12.32,10.67,13.79,73.77,72.46,75.41,,,,,,
2025-11-25,17.06,16.36,17.7,63.66,62.24,65.51,23.17,21.96,25.0,53.43,51.84,55.11,12.29,10.62,13.74,73.73,72.47,75.33,,,,,,
2025-11-26,17.08,16.39,17.72,63.61,62.22,65.31,23.18,21.97,25.01,53.37,51.79,54.96,12.27,10.58,13.68,73.7,72.43,75.24,,,,,,
2025-11-27,17.09,16.41,17.73,63.55,62.18,65.15,23.2,21.97,24.97,53.32,51.74,54.87,12.25,10.53,13.64,73.66,72.37,75.09,,,,,,
2025-11-28,17.12,16.42,17.73,63.49,62.15,65.0,23.22,21.96,24.94,53.27,51.78,54.77,12.23,10.49,13.59,73.61,72.37,74.95,18.0,62.0,22.0,55.0,14.0,71.0
2025-11-29,17.14,16.44,17.74,63.42,62.1,64.83,23.23,21.96,24.94,53.21,51.78,54.65,12.21,10.46,13.58,73.57,72.34,74.81,,,,,,
2025-11-30,17.16,16.46,17.75,63.36,62.07,64.67,23.25,21.96,24.91,53.16,51.77,54.53,12.19,10.42,13.57,73.53,72.23,74.74,,,,,,
2025-12-01,17.19,16.51,17.75,63.3,62.07,64.49,23.26,21.95,24.86,53.12,51.71,54.49,12.17,10.42,13.55,73.49,72.12,74.62,18.0,66.0,29.0,48.0,13.0,76.0
2025-12-02,17.22,16.59,17.76,63.25,62.07,64.36,23.27,21.94,24.83,53.07,51.65,54.44,12.15,10.4,13.54,73.45,72.09,74.53,17.0,61.0,24.0,54.0,6.0,73.0
2025-12-03,17.25,16.65,17.76,63.19,62.05,64.28,23.28,21.94,24.82,53.02,51.68,54.38,12.14,10.32,13.49,73.41,72.11,74.44,,,,,,
2025-12-04,17.28,16.7,17.77,63.14,62.05,64.2,23.29,21.96,24.84,52.98,51.69,54.23,12.12,10.28,13.47,73.37,72.13,74.33,,,,,,
2025-12-05,17.31,16.75,17.78,63.1,61.99,64.18,23.3,21.96,24.88,52.94,51.7,54.21,12.1,10.27,13.45,73.35,72.15,74.31,,,,,,
2025-12-06,17.34,16.8,17.79,63.06,61.93,64.18,23.3,21.97,24.89,52.91,51.68,54.11,12.08,10.26,13.43,73.32,72.12,74.31,,,,,,
2025-12-07,17.37,16.84,17.8,63.03,61.85,64.15,23.3,21.97,24.87,52.88,51.63,54.05,12.07,10.27,13.4,73.31,72.07,74.26,,,,,,
2025-12-08,17.4,16.91,17.8,63.01,61.79,64.1,23.3,22.0,24.83,52.85,51.64,54.04,12.05,10.28,13.39,73.3,71.96,74.24,17.0,65.0,23.0,52.0,12.0,75.0
2025-12-09,17.43,16.95,17.81,62.99,61.79,64.08,23.3,22.04,24.8,52.83,51.68,54.02,12.04,10.29,13.38,73.29,71.89,74.24,,,,,,
2025-12-10,17.46,17.0,17.82,62.98,61.81,64.06,23.29,22.07,24.76,52.81,51.65,54.01,12.02,10.32,13.36,73.3,71.88,74.24,,,,,,
2025-12-11,17.49,17.06,17.84,62.97,61.82,64.02,23.28,22.03,24.71,52.8,51.64,54.0,12.01,10.32,13.33,73.3,71.87,74.23,,,,,,
2025-12-12,17.51,17.12,17.84,62.97,61.81,64.01,23.27,22.03,24.65,52.79,51.68,53.98,11.99,10.35,13.29,73.31,71.89,74.22,18.0,61.0,23.0,52.0,12.0,71.0
2025-12-13,17.53,17.18,17.85,62.96,61.81,64.01,23.26,22.0,24.6,52.78,51.71,53.97,11.98,10.38,13.27,73.32,71.92,74.22,,,,,,
2025-12-14,17.55,17.2,17.86,62.96,61.78,64.0,23.24,22.0,24.53,52.77,51.74,53.95,11.97,10.4,13.24,73.33,71.95,74.22,,,,,,
2025-12-15,17.57,17.23,17.85,62.96,61.78,63.97,23.23,22.01,24.47,52.76,51.71,53.93,11.95,10.4,13.21,73.34,71.99,74.21,,,,,,
2025-12-16,17.59,17.25,17.85,62.96,61.78,63.93,23.21,22.02,24.4,52.75,51.69,53.91,11.94,10.38,13.19,73.35,72.02,74.19,,,,,,
2025-12-17,17.6,17.28,17.86,62.95,61.76,63.96,23.19,22.01,24.38,52.75,51.67,53.89,11.94,10.37,13.14,73.36,72.06,74.2,,,,,,
2025-12-18,17.61,17.3,17.87,62.95,61.75,63.93,23.17,22.02,24.35,52.75,51.69,53.86,11.93,10.41,13.11,73.36,72.08,74.21,,,,,,
2025-12-19,17.62,17.31,17.89,62.94,61.74,63.88,23.14,22.03,24.31,52.74,51.73,53.84,11.93,10.44,13.09,73.36,72.08,74.21,,,,,,
2025-12-20,17.63,17.33,17.91,62.93,61.76,63.87,23.11,22.05,24.24,52.74,51.7,53.81,11.94,10.5,13.05,73.36,72.07,74.21,,,,,,
2025-12-21,17.64,17.35,17.92,62.92,61.77,63.88,23.08,22.07,24.23,52.75,51.76,53.76,11.95,10.57,13.03,73.35,72.07,74.18,,,,,,
2025-12-22,17.65,17.35,17.92,62.91,61.77,63.89,23.05,22.06,24.23,52.75,51.82,53.74,11.96,10.63,13.0,73.34,72.06,74.15,,,,,,
2025-12-23,17.65,17.36,17.93,62.89,61.78,63.9,23.02,22.01,24.12,52.75,51.85,53.72,11.98,10.63,12.97,73.33,72.03,74.14,18.0,63.0,22.0,54.0,13.0,75.0
2025-12-24,17.67,17.37,17.96,62.87,61.78,63.79,22.98,22.02,24.1,52.76,51.95,53.7,12.0,10.65,12.93,73.31,71.98,74.14,,,,,,
2025-12-25,17.68,17.37,17.97,62.85,61.76,63.71,22.94,21.99,24.07,52.76,51.94,53.67,12.03,10.69,12.91,73.29,71.95,74.14,,,,,,
2025-12-26,17.69,17.38,17.98,62.82,61.77,63.67,22.89,21.95,24.03,52.77,51.91,53.63,12.06,10.82,12.88,73.26,71.96,74.14,,,,,,
2025-12-27,17.71,17.39,18.0,62.78,61.74,63.64,22.84,21.89,24.0,52.78,51.86,53.6,12.09,10.95,12.86,73.23,71.92,74.17,,,,,,
2025-12-28,17.73,17.41,18.05,62.75,61.7,63.6,22.78,21.88,23.94,52.79,51.86,53.57,12.14,11.05,12.83,73.2,71.89,74.15,,,,,,
2025-12-29,17.76,17.42,18.11,62.71,61.63,63.54,22.72,21.85,23.87,52.8,51.89,53.54,12.18,11.24,12.84,73.16,71.87,74.12,,,,,,
2025-12-30,17.79,17.42,18.18,62.66,61.61,63.52,22.66,21.76,23.79,52.81,51.87,53.52,12.23,11.38,12.84,73.12,71.82,74.13,,,,,,
2025-12-31,17.82,17.41,18.24,62.61,61.6,63.47,22.6,21.68,23.7,52.82,51.89,53.5,12.28,11.5,12.84,73.07,71.75,74.1,,,,,,
2026-01-01,17.85,17.4,18.29,62.56,61.58,63.41,22.54,21.58,23.7,52.84,51.91,53.52,12.34,11.6,12.85,73.03,71.72,74.07,18.0,63.0,23.0,53.0,12.0,73.0
2026-01-02,17.89,17.4,18.35,62.5,61.56,63.34,22.48,21.49,23.57,52.84,51.92,53.51,12.39,11.77,12.84,72.97,71.69,74.03,,,,,,
2026-01-03,17.93,17.41,18.43,62.41,61.44,63.24,22.42,21.47,23.49,52.81,51.83,53.49,12.46,11.92,12.88,72.87,71.55,73.91,,,,,,
2026-01-04,17.99,17.45,18.52,62.27,61.3,63.06,22.38,21.43,23.32,52.74,51.72,53.44,12.56,12.1,12.94,72.7,71.3,73.7,,,,,,
2026-01-05,18.07,17.54,18.62,62.06,60.94,62.87,22.34,21.35,23.29,52.61,51.46,53.29,12.7,12.27,13.12,72.44,70.86,73.43,,,,,,
2026-01-06,18.17,17.64,18.77,61.79,60.44,62.74,22.31,21.34,23.28,52.41,51.17,53.2,12.89,12.45,13.51,72.09,70.34,73.3,,,,,,
2026-01-07,18.28,17.68,18.92,61.46,59.91,62.57,22.3,21.33,23.23,52.16,50.59,53.14,13.11,12.58,14.0,71.65,69.55,73.11,,,,,,
2026-01-08,18.41,17.74,19.11,61.08,58.87,62.58,22.3,21.36,23.24,51.87,49.87,53.13,13.37,12.67,14.71,71.14,68.48,72.86,,,,,,
2026-01-09,18.55,17.79,19.33,60.66,57.89,62.55,22.31,21.36,23.25,51.53,48.93,53.15,13.65,12.76,15.26,70.58,67.01,72.74,17.0,63.0,20.0,54.0,13.0,73.0
2026-01-10,18.69,17.84,19.58,60.23,56.7,62.51,22.32,21.33,23.26,51.18,48.13,53.06,13.95,12.89,15.81,69.98,65.49,72.76,,,,,,
2026-01-11,18.84,17.87,19.85,59.78,55.6,62.48,22.33,21.28,23.26,50.81,47.32,53.11,14.25,12.97,16.3,69.37,64.28,72.63,,,,,,
2026-01-12,18.98,17.87,20.11,59.33,54.61,62.45,22.35,21.25,23.26,50.44,46.55,53.14,14.56,13.06,16.86,68.75,63.15,72.61,,,,,,
2026-01-13,19.12,17.88,20.34,58.9,53.8,62.5,22.37,21.31,23.26,50.08,45.73,53.21,14.86,13.1,17.32,68.14,62.06,72.61,,,,,,
2026-01-14,19.25,17.9,20.58,58.48,52.92,62.51,22.39,21.32,23.28,49.73,45.03,53.28,15.16,13.17,17.81,67.55,61.07,72.63,,,,,,
2026-01-15,19.38,17.88,20.78,58.08,52.38,62.51,22.41,21.32,23.35,49.4,44.55,53.33,15.44,13.25,18.18,66.99,60.1,72.64,,,,,,
2026-01-16,19.5,17.92,20.95,57.7,51.78,62.57,22.43,21.33,23.37,49.08,44.11,53.36,15.71,13.32,18.54,66.46,59.31,72.64,,,,,,
2026-01-17,19.61,17.9,21.14,57.35,51.05,62.63,22.45,21.3,23.39,48.78,43.66,53.4,15.96,13.39,18.92,65.96,58.6,72.63,,,,,,
2026-01-18,19.71,17.9,21.26,57.02,50.49,62.65,22.46,21.26,23.47,48.51,42.94,53.43,16.2,13.46,19.46,65.49,57.93,72.63,,,,,,
2026-01-19,19.81,17.91,21.35,56.71,50.02,62.67,22.48,21.25,23.48,48.25,41.97,53.47,16.42,13.52,19.81,65.05,57.35,72.62,,,,,,
2026-01-20,19.9,17.93,21.63,56.42,49.49,62.73,22.5,21.28,23.53,48.01,41.6,53.5,16.63,13.58,20.02,64.64,56.24,72.61,,,,,,
2026-01-21,19.98,17.94,21.91,56.16,48.9,62.8,22.51,21.3,23.58,47.79,41.2,53.54,16.82,13.64,20.2,64.26,55.46,72.6,,,,,,
2026-01-22,20.06,17.96,22.06,55.91,48.32,62.87,22.53,21.32,23.59,47.59,40.86,53.63,17.0,13.7,20.56,63.91,55.03,72.59,,,,,,
2026-01-23,20.13,17.97,22.2,55.69,47.91,62.93,22.54,21.27,23.67,47.41,40.57,53.71,17.16,13.76,20.89,63.59,54.65,72.58,19.0,60.0,24.0,51.0,13.0,70.0
2026-01-24,20.18,17.99,22.33,55.49,47.55,62.99,22.54,21.24,23.68,47.25,40.28,53.79,17.31,13.81,21.18,63.29,54.01,72.59,,,,,,
2026-01-25,20.24,18.0,22.44,55.3,47.09,63.05,22.55,21.24,23.71,47.11,40.09,53.86,17.45,13.86,21.38,63.02,53.44,72.59,,,,,,
2026-01-26,20.28,18.02,22.54,55.14,46.71,63.1,22.55,21.23,23.74,46.98,39.94,53.92,17.57,13.91,21.48,62.78,52.81,72.6,,,,,,
2026-01-27,20.33,18.05,22.63,54.99,46.42,63.13,22.56,21.21,23.78,46.87,39.69,53.97,17.68,13.97,21.56,62.57,52.47,72.61,,,,,,
2026-01-28,20.36,18.12,22.7,54.87,46.53,63.15,22.57,21.19,23.8,46.78,39.62,54.02,17.77,14.03,21.8,62.38,52.49,72.55,,,,,,
2026-01-29,20.4,18.13,22.75,54.76,46.38,63.15,22.58,21.28,23.83,46.71,39.5,54.06,17.86,14.1,21.94,62.23,52.54,72.47,,,,,,
2026-01-30,20.43,18.18,22.84,54.66,46.46,63.14,22.59,21.31,23.84,46.64,39.4,54.08,17.93,14.19,21.99,62.09,52.66,72.35,,,,,,
2026-01-31,20.46,18.24,22.9,54.59,46.51,63.11,22.61,21.34,23.9,46.59,39.35,54.1,17.99,14.25,22.02,61.99,52.84,72.26,,,,,,
2026-02-01,20.49,18.32,22.9,54.53,46.47,63.08,22.63,21.34,23.93,46.56,39.34,54.12,18.03,14.3,21.91,61.91,53.04,72.04,20.0,62.0,22.0,53.0,13.0,73.0
2026-02-02,20.52,18.36,22.83,54.49,46.56,63.05,22.66,21.34,23.98,46.54,39.38,54.12,18.07,14.35,21.8,61.85,52.95,71.91,,,,,,
2026-02-03,20.54,18.36,22.87,54.47,46.56,63.01,22.69,21.36,24.04,46.54,39.38,54.12,18.1,14.41,21.82,61.82,52.9,71.83,,,,,,
2026-02-04,20.57,18.45,22.92,54.46,46.6,62.87,22.72,21.43,24.07,46.55,39.37,54.12,18.12,14.46,21.85,61.82,52.9,71.75,,,,,,
2026-02-05,20.59,18.58,23.0,54.48,46.67,62.81,22.75,21.5,24.11,46.58,39.51,54.11,18.13,14.5,21.77,61.83,53.22,71.68,,,,,,
2026-02-06,20.6,18.6,23.07,54.51,46.77,62.86,22.79,21.56,24.14,46.62,39.62,54.09,18.13,14.55,21.78,61.87,53.41,71.51,17.0,61.0,22.0,51.0,11.0,72.0
2026-02-07,20.62,18.62,23.07,54.55,46.9,62.9,22.82,21.58,24.19,46.67,39.74,54.14,18.13,14.62,21.82,61.92,53.46,71.35,,,,,,
2026-02-08,20.63,18.64,23.03,54.6,47.22,62.89,22.86,21.6,24.29,46.72,39.93,54.16,18.13,14.66,21.74,61.99,53.51,71.25,,,,,,
2026-02-09,20.65,18.66,23.03,54.67,47.45,62.88,22.89,21.61,24.36,46.79,40.11,54.17,18.12,14.67,21.79,62.06,53.55,71.2,,,,,,
2026-02-10,20.66,18.68,23.04,54.73,47.68,62.86,22.93,21.62,24.45,46.86,40.29,54.18,18.11,14.68,21.8,62.14,53.77,71.21,22.5,43.5,22.8,35.8,23.5,48.2
2026-02-11,20.67,18.7,23.04,54.8,47.8,62.86,22.96,21.64,24.54,46.93,40.43,54.19,18.1,14.69,21.77,62.23,54.1,71.14,22.0,69.0,24.0,65.0,20.0,74.0
2026-02-12,20.68,18.7,23.04,54.87,47.89,62.85,23.0,21.65,24.66,47.0,40.45,54.21,18.09,14.7,21.71,62.31,54.07,71.18,,,,,,
2026-02-13,20.69,18.69,23.04,54.95,47.98,62.85,23.03,21.64,24.71,47.08,40.55,54.26,18.09,14.72,21.68,62.39,54.12,71.21,,,,,,
2026-02-14,20.7,18.69,23.04,55.03,47.98,62.86,23.06,21.64,24.78,47.16,40.83,54.32,18.08,14.73,21.67,62.49,54.32,71.25,,,,,,
2026-02-15,20.7,18.68,23.03,55.12,48.15,62.85,23.09,21.68,24.81,47.26,40.85,54.35,18.07,14.75,21.64,62.58,54.45,71.3,,,,,,
2026-02-16,20.71,18.69,23.01,55.22,48.24,62.95,23.12,21.67,24.86,47.36,40.98,54.3,18.07,14.76,21.6,62.69,54.56,71.34,,,,,,
2026-02-17,20.71,18.7,22.98,55.33,48.25,63.02,23.14,21.68,24.89,47.47,41.21,54.33,18.06,14.82,21.54,62.81,54.68,71.39,,,,,,
2026-02-18,20.72,18.71,22.94,55.45,48.36,63.1,23.17,21.69,24.93,47.6,41.26,54.4,18.05,14.85,21.49,62.93,54.82,71.44,,,,,,
2026-02-19,20.72,18.73,22.92,55.57,48.64,63.2,23.19,21.69,24.97,47.73,41.37,54.56,18.03,14.86,21.42,63.07,55.04,71.48,,,,,,
2026-02-20,20.72,18.76,22.89,55.71,48.59,63.26,23.22,21.66,24.98,47.87,41.56,54.62,18.02,14.88,21.33,63.21,55.28,71.53,,,,,,
2026-02-21,20.71,18.76,22.9,55.86,48.84,63.25,23.24,21.67,25.0,48.02,41.83,54.59,18.0,14.92,21.24,63.36,55.43,71.58,,,,,,
2026-02-22,20.71,18.74,22.91,56.01,49.18,63.4,23.26,21.72,25.02,48.18,42.1,54.7,17.98,15.0,21.28,63.52,55.78,71.62,,,,,,
2026-02-23,20.7,18.75,22.91,56.18,49.27,63.46,23.29,21.74,25.02,48.35,42.26,54.83,17.95,15.08,21.22,63.69,56.01,71.66,,,,,,
2026-02-24,20.69,18.77,22.93,56.36,49.45,63.53,23.31,21.74,25.02,48.52,42.42,54.91,17.92,15.15,21.22,63.88,56.33,71.69,,,,,,
2026-02-25,20.68,18.74,22.94,56.55,49.66,63.59,23.33,21.75,25.05,48.71,42.67,54.95,17.88,15.22,21.07,64.08,56.51,71.55,,,,,,
2026-02-26,20.66,18.7,23.04,56.75,50.09,63.65,23.35,21.77,25.08,48.91,43.06,55.0,17.83,15.29,20.99,64.29,56.85,71.46,,,,,,
2026-02-27,20.64,18.75,23.03,56.96,50.57,63.66,23.37,21.79,25.11,49.11,43.44,55.11,17.78,15.29,20.9,64.52,57.28,71.6,15.0,64.0,19.0,57.0,12.0,72.0
2026-02-28,20.61,18.74,22.89,57.18,51.04,63.73,23.39,21.84,25.14,49.33,43.62,55.11,17.72,15.28,20.8,64.77,57.81,71.74,,,,,,
2026-03-01,20.59,18.82,22.86,57.42,51.51,63.73,23.41,21.84,25.21,49.57,43.82,55.28,17.65,15.32,20.67,65.03,58.37,71.73,,,,,,
2026-03-02,20.56,18.76,22.82,57.68,51.93,63.64,23.43,21.85,25.22,49.81,44.04,55.39,17.56,15.36,20.58,65.32,58.69,71.65,,,,,,
2026-03-03,20.52,18.73,22.77,57.95,52.22,63.66,23.46,21.88,25.27,50.07,44.29,55.46,17.47,15.34,20.41,65.62,59.09,71.63,,,,,,
2026-03-04,20.48,18.66,22.7,58.23,52.55,63.8,23.48,21.85,25.29,50.34,44.86,55.53,17.37,15.33,20.26,65.95,59.5,71.69,,,,,,
2026-03-05,20.44,18.61,22.63,58.53,53.04,63.86,23.5,21.85,25.32,50.62,45.48,55.64,17.26,15.24,20.09,66.29,59.99,71.78,27.0,52.0,31.0,44.0,20.0,63.0
2026-03-06,20.4,18.52,22.61,58.84,53.44,63.86,23.53,21.85,25.4,50.91,45.89,55.78,17.14,15.09,19.83,66.66,60.64,71.94,18.0,60.0,22.0,51.0,13.0,70.0
2026-03-07,20.36,18.44,22.6,59.17,53.87,63.86,23.55,21.85,25.4,51.21,46.27,55.84,17.01,15.13,19.63,67.05,61.38,72.09,,,,,,
2026-03-08,20.31,18.36,22.46,59.51,54.4,63.93,23.58,21.85,25.39,51.53,46.56,55.89,16.88,15.01,19.43,67.45,62.18,72.17,,,,,,
2026-03-09,20.25,18.22,22.4,59.86,54.92,64.05,23.6,21.87,25.41,51.84,46.86,56.28,16.73,14.88,19.19,67.88,63.02,72.13,,,,,,
2026-03-10,20.2,18.18,22.3,60.22,55.29,64.2,23.62,21.89,25.39,52.16,47.43,56.41,16.57,14.76,18.92,68.32,63.58,72.14,,,,,,
2026-03-11,20.14,18.11,22.25,60.58,55.99,64.38,23.65,21.88,25.38,52.48,47.86,56.52,16.42,14.64,18.63,68.76,64.41,72.26,19.0,72.0,24.0,63.0,15.0,80.0
2026-03-12,20.08,18.09,22.19,60.94,56.26,64.57,23.67,21.86,25.41,52.78,47.88,56.94,16.26,14.45,18.44,69.21,65.12,72.46,,,,,,
2026-03-13,20.02,18.01,22.02,61.28,56.56,64.82,23.68,21.83,25.48,53.07,48.03,57.15,16.1,14.42,18.12,69.64,65.8,72.76,,,,,,
2026-03-14,19.97,17.97,22.01,61.6,56.82,65.14,23.7,21.8,25.45,53.34,48.32,57.27,15.96,14.34,17.89,70.05,66.35,73.14,,,,,,
2026-03-15,19.91,17.92,22.0,61.9,57.52,65.44,23.71,21.77,25.51,53.57,48.68,57.56,15.82,14.26,17.78,70.42,66.8,73.26,,,,,,
2026-03-16,19.86,17.89,21.98,62.15,57.91,65.57,23.72,21.82,25.52,53.77,49.03,57.9,15.71,14.17,17.64,70.75,67.25,73.58,,,,,,
2026-03-17,19.82,17.87,21.96,62.37,58.16,65.92,23.72,21.83,25.51,53.93,49.07,58.09,15.61,14.11,17.55,71.03,67.77,73.83,,,,,,
2026-03-18,19.78,17.86,21.88,62.54,58.21,66.03,23.73,21.83,25.51,54.04,49.06,58.3,15.54,14.0,17.52,71.24,67.94,74.09,,,,,,
